tweet_created_at,tweet_id_str,tweet_source,tweet_in_reply_to_status_id,tweet_in_reply_to_status_id_str,tweet_in_reply_to_user_id,tweet_in_reply_to_user_id_str,tweet_in_reply_to_screen_name,tweet_place_name,tweet_place_full_name,tweet_place_country_code,tweet_place_country,tweet_is_quote_status,tweet_retweet_count,tweet_favorite_count,tweet_favorited,tweet_retweeted,tweet_possibly_sensitive,tweet_lang,tweet_truncated,tweet_quoted_status_id_str,user_id_str,user_name,user_screen_name,user_location,user_profile_location,user_description,user_url,user_entities,user_protected,user_followers_count,user_friends_count,user_listed_count,user_created_at,user_favorites_count,user_utc_offset,user_time_zone,user_geo_enabled,user_verified,user_statuses_count,user_lang,user_contributers_enabled,user_profile_image_url,user_default_profile,user_follow_request_sent,text_text,text_hashtags_count,text_symbols_count,text_user_mentions_count,text_urls_count,text_media_count
Wed Feb 14 00:33:21 +0000 2018,963571831843229000,Twitter for Android,9.64E+17,9.64E+17,14521330,14521330,tordavis,,,,,FALSE,0,0,FALSE,FALSE,,en,FALSE,,216103914,Tony Polanco,Romudeth,QueensSNE_COMMA NY,,The Dominican Dominator. Reporter for @geekdotcom. Host of the @ThrowdownShow podcast. Executive Editor for @TheKoalition. Opinions are my own.,https://www.geek.com/author/tpolanco/,,FALSE,3094,2005,121,Mon Nov 15 20:20:50 +0000 2010,,-18000,Eastern Time (US & Canada),TRUE,TRUE,135959,en,,http://pbs.twimg.com/profile_images/876681330939056130/cFCCNu9j_normal.jpg,FALSE,,@tordavis @EBCharlie The mustache didn't make the movie worse lol stop trolling.,0,0,2,0,0
Wed Feb 14 00:39:00 +0000 2018,963573251711623000,Twitter Web Client,,,,,,,,,,FALSE,0,0,FALSE,FALSE,,en,TRUE,,44956493,Jeff Ermann,Jeff_Ermann,,,If you are flammable and have legsSNE_COMMA you are never blocking a fire exit,http://maryland.247sports.com/,,FALSE,9802,1276,347,Fri Jun 05 18:18:40 +0000 2009,,-18000,Eastern Time (US & Canada),FALSE,TRUE,40045,en,,http://pbs.twimg.com/profile_images/890767004793221121/GOXXQlJF_normal.jpg,FALSE,,Maryland was on a mini-runSNE_COMMA but Nebraska answers with a few offensive reboundsSNE_COMMA a three and James Palmer dunk to take a 28-27 lead with 3:38 left in the half. #Terps not doing a good job of protecting the glass or the arc.,1,0,0,0,0
Wed Feb 14 00:39:46 +0000 2018,963573446952280000,Twitter for iPhone,9.64E+17,9.64E+17,878971356,878971356,E_wizz31,Conshohocken,"Conshohocken, PA",US,United States,FALSE,0,0,FALSE,FALSE,,en,FALSE,,623027771,Kevin Iles,kevin_iles,WaterburySNE_COMMA CT,,Pitt '17,,,FALSE,469,473,5,Sat Jun 30 18:25:46 +0000 2012,,-18000,Eastern Time (US & Canada),TRUE,FALSE,31616,en,,http://pbs.twimg.com/profile_images/914222953851707395/2fJnYMrV_normal.jpg,TRUE,,@E_wizz31 @KevinStallings Heâ€™s just keeping his win % low so he can beat the benchmark next year dude. Savvy move by an offensive genuis.,0,0,2,0,0
Wed Feb 14 00:40:38 +0000 2018,963573666075246000,Twitter for iPhone,,,,,,San Antonio,"San Antonio, TX",US,United States,FALSE,0,0,FALSE,FALSE,FALSE,en,TRUE,,2649235405,Alamo City Hoops,AlamoCityHoops1,San AntonioSNE_COMMA Texas,,Boys/Girls HS HoopsSNE_COMMA AAU tourneysSNE_COMMA recruiting & more. Watching CenTX/SoTX/WestTX & the State of TX. IndiHoops Qualifier & **Certified NCAA Scouting Service**,http://www.AlamoCityHoops.com,,FALSE,5391,3325,27,Tue Jul 15 21:04:28 +0000 2014,,,,TRUE,FALSE,33257,en,,http://pbs.twimg.com/profile_images/543273752759242752/ROybPJxw_normal.png,FALSE,,Staying alive with the play is @Falcon_Hoops G Khouri Perkins as he gets the offensive rebound and second chance bucket for the Falcons. #AlamoCityHoops #txhshoops https://t.co/5ht3yH7vs4,2,0,1,0,1
Wed Feb 14 00:41:11 +0000 2018,963573802344026000,Twitter for iPhone,9.64E+17,9.64E+17,250316894,250316894,yassmin_a,,,,,FALSE,0,0,FALSE,FALSE,,en,TRUE,,250316894,Yassmin Abdel-Magied,yassmin_a,London (most of the time),,EngineerSNE_COMMA AuthorSNE_COMMA Founder and TV/Radio presenter on occasion.  SNE_LFSNE_LFMy tweets often mention cryptoSNE_COMMA (pop) cultureSNE_COMMA and colonisation.,http://yassminam.com,,FALSE,46953,10488,420,Thu Feb 10 21:20:52 +0000 2011,,39600,Melbourne,FALSE,TRUE,24667,en,,http://pbs.twimg.com/profile_images/911302860293459970/USRolwn2_normal.jpg,FALSE,,But I canâ€™t emphasise enough - I canâ€™t imagine a world where I donâ€™t have to deal w distractions that are racistSNE_COMMA sexist or islamophobic. Like... wow. Imagine all the free time I could have! The gorgeous mental space!,0,0,0,0,0
Wed Feb 14 00:42:26 +0000 2018,963574118095491000,Twitter for iPhone,9.64E+17,9.64E+17,1058520120,1058520120,SenDuckworth,,,,,FALSE,0,0,FALSE,FALSE,FALSE,en,TRUE,,1058520120,Tammy Duckworth,SenDuckworth,,,Official Twitter account for Tammy Duckworth's Senate office. Posts by staff unless signed - TD. For more informationSNE_COMMA visit,http://duckworth.senate.gov,,FALSE,353739,7285,2422,Thu Jan 03 18:59:33 +0000 2013,,-18000,Eastern Time (US & Canada),FALSE,TRUE,3644,en,,http://pbs.twimg.com/profile_images/928404187750326272/G7KDvNwC_normal.jpg,FALSE,,This offensive and dangerous bill would make Americans living with disabilities second-class citizens again. We canâ€™t let that happen https://t.co/nf4ldqOKmk,0,1,0,0,0
Wed Feb 14 00:42:48 +0000 2018,963574207367049000,Twitter for iPhone,,,,,,Philadelphia,"Philadelphia, PA",US,United States,TRUE,0,0,FALSE,FALSE,FALSE,en,TRUE,9.64E+17,220592927,pepe silvia,nongmoheaux,philly,,I like black timbs n black hoodies â€¢â€¢ when I die just throw me in the trash â€¢ â˜¼Virgo â˜¾Gemâ†ŸCap,,,FALSE,2011,909,19,Sun Nov 28 07:15:25 +0000 2010,,-21600,Central Time (US & Canada),TRUE,FALSE,55091,en,,http://pbs.twimg.com/profile_images/942854903826919427/Df7J1aFR_normal.jpg,FALSE,,Honestly same. Hobbies included: keeping up with the Kardashianâ€™sSNE_COMMA trolling/degrading ppl on Tinder and making fun of slabob. https://t.co/vMpEyfp3Mh,0,1,0,0,0
Wed Feb 14 00:43:49 +0000 2018,963574466180796000,Twitter for iPhone,,,,,,Morgantown,"Morgantown, WV",US,United States,FALSE,0,0,FALSE,FALSE,,en,FALSE,,86331433,The Bob The,thebobthe,MorgantownSNE_COMMA WV,,I teach visual journalismSNE_COMMA like picturesSNE_COMMA make and drink beer. There's a kid and some dogs around here somewhereSNE_COMMA too.,http://interactivejournalismwvu.wordpress.com,,FALSE,721,805,68,Fri Oct 30 15:09:02 +0000 2009,,-18000,Eastern Time (US & Canada),TRUE,FALSE,10060,en,,http://pbs.twimg.com/profile_images/498979609/twitmug_normal.jpg,FALSE,,February is for eating fancy chocolates while simultaneously thanking and cursing @wvpublic  broadcasting.,0,0,1,0,0
Wed Feb 14 00:45:09 +0000 2018,963574800022056000,Twitter for iPhone,,,,,,Burbank,"Burbank, CA",US,United States,TRUE,0,0,FALSE,FALSE,FALSE,en,FALSE,9.64E+17,242089164,Jay Bradshaw,JBradshaw_SCV,Santa Clarita,,Registered Independent. Vocal opponent of this administration and extremists of both sides of the aisle. World travelerSNE_COMMA pro-educationSNE_COMMA skeptic and humanist.,,,FALSE,405,654,11,Sun Jan 23 22:42:05 +0000 2011,,-28800,Pacific Time (US & Canada),TRUE,FALSE,8144,en,,http://pbs.twimg.com/profile_images/931377690958954496/Q_i2Bzz7_normal.jpg,TRUE,,Oh so NOW @nytimes wants to look at the social media tweets of their editorial board hire ï¿½ https://t.co/9vviANB2NQ,0,0,1,1,0
Wed Feb 14 00:47:31 +0000 2018,963575394883469000,Twitter for iPhone,9.64E+17,9.64E+17,1158576836,1158576836,Emilietszche,Evanston,"Evanston, IL",US,United States,FALSE,0,0,FALSE,FALSE,,en,FALSE,,110006087,paddington bareback,shaniatwink,ChicagoSNE_COMMA IL,,On a Monday I am waitingSNE_COMMA Tuesday I am waitingSNE_COMMA and by Wednesday I'm still waiting,http://Instagram.com/onphileek,,FALSE,2238,704,27,Sun Jan 31 01:15:16 +0000 2010,,-21600,Central Time (US & Canada),TRUE,FALSE,13968,xx-lc,,http://pbs.twimg.com/profile_images/958036347767476228/2WOIhJk8_normal.jpg,FALSE,,@Emilietszche The comments in the live feed are incredibly sexist and upsetting :/,0,0,1,0,0
Wed Feb 14 00:48:12 +0000 2018,963575566212452000,Twitter for iPhone,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,en,FALSE,,145307850,Jonathan Mattise,JonathanMattise,NashvilleSNE_COMMA TN,,@AP reporter in NashvilleSNE_COMMA formerly in West Virginia. @TCPalm and @VillanovaU alumSNE_COMMA ScrantonSNE_COMMA Pa. nativeSNE_COMMA Philly sports fan. Email: jmattise@ap.org,,,FALSE,3023,2523,135,Tue May 18 16:56:53 +0000 2010,,-18000,Eastern Time (US & Canada),TRUE,TRUE,11652,en,,http://pbs.twimg.com/profile_images/2915189925/635e490b9dcb97877eab739aef0d3cff_normal.jpeg,FALSE,,Campaign: Only 'sexist pig' would think Blackburn can't win https://t.co/JQgMi2Y7tF,0,0,0,1,0
Wed Feb 14 00:48:37 +0000 2018,963575673544761000,Twitter Web Client,9.64E+17,9.64E+17,2829783529,2829783529,TexasTechMBB,,,,,FALSE,0,0,FALSE,FALSE,,en,FALSE,,2829783529,Texas Tech Basketball,TexasTechMBB,LubbockSNE_COMMA Texas,,The official Twitter account of Texas Tech Red Raider Basketball | 4:1 | Follow our head coach @CoachBeardTTU,http://Instagram.com/texastechmbb,,FALSE,23408,135,159,Wed Sep 24 11:41:43 +0000 2014,,-21600,Central Time (US & Canada),TRUE,TRUE,8846,en,,http://pbs.twimg.com/profile_images/926463228091224065/5AODhVkX_normal.jpg,FALSE,,Norense Odiase gets the offensive rebound and finds Niem Stevenson for a #GunsUpThreeBall on the right wing: Tech 33SNE_COMMA OU 33 (1:42 - 1st),1,0,0,0,0
Wed Feb 14 00:57:56 +0000 2018,963578018265534000,Twitter for iPhone,,,,,,,,,,TRUE,0,0,FALSE,FALSE,FALSE,en,FALSE,9.64E+17,18175442,Paul Farhi,farhip,WashingtonSNE_COMMA DC,,I write about the news media for the Washington Post. All views someone else's. farhip@washpost.com.,http://washingtonpost.com,,FALSE,12875,499,524,Tue Dec 16 22:55:03 +0000 2008,,-18000,Quito,FALSE,TRUE,11563,en,,http://pbs.twimg.com/profile_images/378800000408267875/6d035ce55fa16c77947317c073486f1c_normal.jpeg,TRUE,,Tweets by New York Timesâ€™ new editorial-board hire have attracted some attention. https://t.co/deaCmkCLWS,0,0,0,1,0
Wed Feb 14 00:58:06 +0000 2018,963578060737048000,Twitter for iPhone,9.64E+17,9.64E+17,17251386,17251386,cblockd,West Orange,"West Orange, NJ",US,United States,FALSE,0,0,FALSE,FALSE,,en,TRUE,,101902035,J.W.,Giants1111,,,,,,FALSE,553,728,27,Tue Jan 05 00:12:01 +0000 2010,,-18000,Eastern Time (US & Canada),TRUE,FALSE,3437,en,,http://pbs.twimg.com/profile_images/1815542141/6c4d6ac6-9287-48e9-a40d-c8d898667a59_normal.png,FALSE,,@cblockd I think you're missing my point. The point of an OC usually is to be a play caller and come up with the game plan. They lead the offensive meeting room and then they break into position meetings. Day by day It's the position coaches who grow the ,0,0,1,0,0
Wed Feb 14 00:58:39 +0000 2018,963578199488847000,Twitter Web Client,9.64E+17,9.64E+17,459043465,459043465,TFerrandino,,,,,FALSE,0,0,FALSE,FALSE,,en,TRUE,,13785542,ï¿½ï¸â€ï¿½Jenny Gallifrey-Joel Trout,Jenny_Trout,Michigan,,That's my real name. Romance author (Abigail Barnette)SNE_COMMA blogger. Time Lady. Founder of Joelism. Having a Troustanding day. http://Ko-fi.com/jennytrout,http://jennytrout.com,,FALSE,17929,5562,498,Thu Feb 21 19:51:57 +0000 2008,,-18000,Eastern Time (US & Canada),FALSE,TRUE,134348,en,,http://pbs.twimg.com/profile_images/914238411141210115/u8hjPMef_normal.jpg,FALSE,,@TFerrandino WellSNE_COMMA her appearance isn't what makes her terrible. Stealing another author's material and writing misogynistic and homophobic abuse glorifying garbage is what makes her terrible.,0,0,1,0,0
Wed Feb 14 00:59:56 +0000 2018,963578520122175000,Twitter for Android,9.62E+17,9.62E+17,1674315427,1674315427,bbusa617,California,"California, USA",US,United States,FALSE,0,0,FALSE,FALSE,,en,TRUE,,2865097300,CoffeeQUeenJ,TheSickDiva,,,I love my family! My husband! My God and My Country. #Trump #MAGA #CRPS #ChronicPain #DiasabledAmerican â˜†Follow and I will Follow back! No Porn Love Coffee!!,,,FALSE,2977,4935,72,Fri Nov 07 03:24:01 +0000 2014,,,,TRUE,FALSE,13737,en,,http://pbs.twimg.com/profile_images/626121063718522880/ImMLElIh_normal.jpg,FALSE,,@bbusa617 As a #ChronicPain Patient-#CRPS suffering from one of the most painful conditions know to man. Being told to take an asprin is a joke- deadly and offensive! My BP will spike and I will die!,2,0,1,0,0
Wed Feb 14 01:00:01 +0000 2018,963578541999775000,TweetDeck,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,en,TRUE,,69671186,Electric Literature,ElectricLit,Brooklyn,,Saving literature one reader at a time: http://electricliterature.com. Tweets by @mjseidlinger.,http://www.electricliterature.com,,FALSE,255981,1125,4718,Fri Aug 28 19:24:38 +0000 2009,,-18000,Eastern Time (US & Canada),TRUE,TRUE,50823,en,,http://pbs.twimg.com/profile_images/940720616575062016/W3XwOvQo_normal.jpg,FALSE,,SNE_QUOTEItâ€™s offensive and disrespectful to assume that a woman sitting alone at a bar is only there because she couldnâ€™t find companySNE_COMMA and that she would be grateful for any at all.SNE_QUOTE https://t.co/wrdxP0an90,0,1,0,0,0
Wed Feb 14 01:01:10 +0000 2018,963578830052036000,TweetDeck,,,,,,,,,,TRUE,0,0,FALSE,FALSE,FALSE,en,TRUE,9.64E+17,71838280,Jesse Newell,jessenewell,LawrenceSNE_COMMA KS,,Kansas City Star's KU basketball and football beat reporter. EPPY winner. *I base my AP CBB ballot off rankings like KenPom & Sagarin* http://KUhoops.com,http://www.kansascity.com/sports/,,FALSE,14998,3171,372,Sat Sep 05 16:34:28 +0000 2009,,-21600,Central Time (US & Canada),FALSE,TRUE,21744,en,,http://pbs.twimg.com/profile_images/916842025747546113/CaJUo5IH_normal.jpg,FALSE,,Iowa State grabbed 1 of its 12 missed shots. 8.3% offensive rebounding percentage. KU opponents average 32% this season. https://t.co/OpRhILDzrs,0,1,0,0,0
Wed Feb 14 01:04:38 +0000 2018,963579702068707000,Twitter for iPhone,,,,,,Vancouver,"Vancouver, British Columbia",CA,Canada,FALSE,0,0,FALSE,FALSE,FALSE,en,FALSE,,102276372,R I C H  W O O D S,itsrichwoods,VancouverSNE_COMMA British Columbia,,http://Instagram.com/itsrichwoods,http://itsrichwoods.tumblr.com/,,FALSE,1153,365,7,Wed Jan 06 04:55:00 +0000 2010,,-28800,Pacific Time (US & Canada),TRUE,FALSE,12129,en,,http://pbs.twimg.com/profile_images/822292168672804864/mNB8r4Vx_normal.jpg,FALSE,,Me when I get the cursing weirdos kicked out of the building... #Vancouver https://t.co/13rHlEffxu,1,0,0,0,1
Wed Feb 14 01:04:56 +0000 2018,963579779663515000,Twitter Web Client,9.64E+17,9.64E+17,28201911,28201911,Junkie_XL,Mumbai,"Mumbai, India",IN,India,FALSE,0,0,FALSE,FALSE,,en,FALSE,,24362259,The Nameless One,aworas,BombaySNE_COMMA India,,Cinematographer/Editor at @NDTV @Gadgets360. Coffee slayer. Conversationalist. Vagabond story teller. Gamer. @LinkinPark ambassador for India. I just do things.,http://adityaviyer.com,,FALSE,1821,900,86,Sat Mar 14 12:36:31 +0000 2009,,19800,New Delhi,TRUE,FALSE,49789,en,,http://pbs.twimg.com/profile_images/848407121607753728/92_0-rWo_normal.jpg,FALSE,,@Junkie_XL mornings usuallySNE_COMMA after the gym when stretching and cursing :D,0,0,1,0,0
Wed Feb 14 01:05:46 +0000 2018,963579990297268000,Twitter for iPhone,,,,,,Walgreens,Walgreens,US,United States,FALSE,0,0,FALSE,FALSE,FALSE,en,TRUE,,17493348,Erik Hall,HallErik,,,Editor & multimedia journalist ï¿½ â€” Alumnus of @TheDailyIllini & @CoMissourian â€” Facebook: https://www.facebook.com/EHwriter/ â€” Contact me: hallerik7@gmail.com,http://hallerik.wix.com/profile,,FALSE,1386,3324,46,Wed Nov 19 19:43:00 +0000 2008,,-18000,Eastern Time (US & Canada),TRUE,FALSE,31789,en,,http://pbs.twimg.com/profile_images/880245486275395585/eZIdeXsC_normal.jpg,TRUE,,Hey @WalgreensSNE_COMMA maybe have your store in CharlestonSNE_COMMA IllinoisSNE_COMMA change its sign so itâ€™s not so sexist.SNE_LFSNE_LFPlease help eliminate gender roles.SNE_LFSNE_LFGuys like @Hallmark cardsSNE_COMMA too. ï¿½ https://t.co/CVjTHchV5U,0,0,2,0,1
Wed Feb 14 06:12:15 +0000 2018,963657116165836000,Twitter for iPhone,,,,,,Oakton,"Oakton, VA",US,United States,TRUE,0,0,FALSE,FALSE,FALSE,en,FALSE,9.64E+17,97258537,DJ Payne,OHTHATS_DJ,Nova,,#NSBE #TEXASRAISED #SpursNation #VSUALUMNI #STEM #ComputerEngineer Tweets & opinions are of my ownSNE_COMMA & do not reflect that of my employer & affiliates,http://Instagram.com/ohthats_dj,,FALSE,1379,1190,41,Wed Dec 16 18:06:22 +0000 2009,,-18000,Eastern Time (US & Canada),TRUE,FALSE,63854,en,,http://pbs.twimg.com/profile_images/957798352489533440/8qBb8M_d_normal.jpg,FALSE,,Lmao welp. Trolling causes you to lose ya girl fellas. Jus remember that ï¿½ https://t.co/OAqW7XqPhQ,0,0,0,1,0
Wed Feb 14 06:15:02 +0000 2018,963657819487703000,Twitter for iPhone,,,,,,Connecticut,"Connecticut, USA",US,United States,TRUE,0,0,FALSE,FALSE,FALSE,en,TRUE,9.64E+17,27424380,allie ï¿½,alliem0re,CT,,23 | livin in pure bliss | sjb ï¿½,,,FALSE,265,100,9,Sun Mar 29 13:36:54 +0000 2009,,-18000,Eastern Time (US & Canada),TRUE,FALSE,43582,en,,http://pbs.twimg.com/profile_images/954250233768284160/fgpDwWzF_normal.jpg,FALSE,,I find it truly wild that the NYT can hire a nazi apologist and person who uses the f-slur without knowing. Like. You are a bunch of journalists and youâ€™d think to literally SCAVENGE THE INTERNET for all the possible wrongdoings. And mind you these are huge. https://t.co/tPabfzScW0,0,1,0,0,0
Wed Feb 14 06:16:54 +0000 2018,963658288045883000,Twitter Web Client,,,,,,,,,,TRUE,0,0,FALSE,FALSE,FALSE,en,TRUE,9.64E+17,580223849,Ariane Bellamar,ArianeBellamar,LaLaLand,,ï¿½ Fuck that little mouse; Iâ€™m an Albatross ï¿½ FORMER Trump Model. #BlockedbyTrump(s). Wife. Mama. @Playboy Playmate. #Mensan. Happy Camper. #MensaBarbie ï¿½ï¿½,,,FALSE,763584,700,313,Mon May 14 20:46:04 +0000 2012,,-18000,Eastern Time (US & Canada),TRUE,TRUE,42713,en,,http://pbs.twimg.com/profile_images/926909487260356608/5nYuIAA7_normal.jpg,FALSE,,John Kelly is not a good man.  Look-up the Dream Foundation.  Look at their donor list.  Andy Puzder.  Tom Barrack.  Where is Stephen Redding?  DeadSNE_COMMA Internet scrubbed.  No.  John Kelly is not a good person.  He's a racistSNE_COMMA sexistSNE_COMMA liar. #KellyResign https://t.co/922i3hhKsw,1,1,0,0,0
Wed Feb 14 06:17:24 +0000 2018,963658414281953000,SocialFlow,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,en,FALSE,,4170491,AJC,ajc,AtlantaSNE_COMMA GA,,Atlanta's best source for news. You can reach our customer service team here: @AJCassist,http://www.ajc.com,,FALSE,1023534,57377,4826,Wed Apr 11 12:50:15 +0000 2007,,-18000,Eastern Time (US & Canada),TRUE,TRUE,205696,en,,http://pbs.twimg.com/profile_images/952541825495166977/l4hFbA20_normal.jpg,FALSE,,Miami basketball: Another offensive lull costs Hurricanes against No. 1 Virginia https://t.co/9QnHY3qQ8o https://t.co/A7az4XpDhs,0,0,0,1,1
Wed Feb 14 06:22:25 +0000 2018,963659676549353000,Twitter Web Client,,,,,,,,,,TRUE,0,0,FALSE,FALSE,FALSE,en,FALSE,9.64E+17,79569980,Mira Kamdar,mirakamdar,Pantin,,AuthorSNE_COMMA Paris banlieue residentSNE_COMMA swing jazz violinist. AuteureSNE_COMMA banlieusardeSNE_COMMA violoniste swing jazz. http://www.mirakamdar.com,http://www.mirakamdar.com,,FALSE,6438,564,246,Sat Oct 03 21:30:55 +0000 2009,,3600,Paris,FALSE,TRUE,28036,en,,http://pbs.twimg.com/profile_images/2100516003/Portrait_Twitter_normal.jpg,FALSE,,Just for the record: My tenure on the New York Times Editorial Board ended on December 31SNE_COMMA 2017. https://t.co/dSMqzsJDDy,0,0,0,1,0
Wed Feb 14 06:32:05 +0000 2018,963662108213825000,Twitter for iPhone,,,,,,Turlock,"Turlock, CA",US,United States,FALSE,0,0,FALSE,FALSE,,en,FALSE,,2347612776,#goat,xalezen,w/ my mans,,â€˜99 | from Socal to Norcal | ï¿½ï¿½,,,FALSE,1108,482,10,Mon Feb 17 00:01:47 +0000 2014,,-28800,Pacific Time (US & Canada),TRUE,FALSE,46488,en,,http://pbs.twimg.com/profile_images/963323166004097024/hVkrT4la_normal.jpg,FALSE,,you lame bitches have to stop kissing ass on social mediaSNE_COMMA swearing you hate a bitch but commenting â€œï¿½ï¿½ï¿½â€ under her pics,0,0,0,0,0
Wed Feb 14 06:37:00 +0000 2018,963663348444352000,Twitter for iPhone,,,,,,Colorado,"Colorado, USA",US,United States,TRUE,0,0,FALSE,FALSE,FALSE,en,FALSE,9.63E+17,2305518517,malik,_malikreese,Colorado,,Creative â€¢ Promotion Coordinator @VolumeHub â€¢ Playlist Curator @TheRapFest â€¢ Consultant @_RouxBlack â€¢ Event Producer â€¢ Digital Media Strategist,http://volume.business,,FALSE,3866,2287,45,Wed Jan 22 21:47:35 +0000 2014,,-25200,Mazatlan,TRUE,FALSE,31993,en,,http://pbs.twimg.com/profile_images/962774296698355712/lQB8qeCu_normal.jpg,TRUE,,this had to be the sneakiest nigga ever for him to have a whole wife lol https://t.co/wMsJgY8YDw,0,0,0,1,0
Wed Feb 14 06:37:57 +0000 2018,963663586894794000,SocialFlow,,,,,,,,,,FALSE,0,0,FALSE,FALSE,FALSE,en,FALSE,,271514811,BBC Newsline,bbcnewsline,facebook.com/BBCNewsline,,The official twitter account for BBC NewslineSNE_COMMA BBC Northern Ireland's TV news programme.,http://bbc.co.uk/newsni,,FALSE,146765,1011,410,Thu Mar 24 17:24:42 +0000 2011,,3600,Amsterdam,TRUE,TRUE,57194,en,,http://pbs.twimg.com/profile_images/875686990603276288/cb6yoKsB_normal.jpg,TRUE,,Calls to revoke 'sexist' Ulster University professor https://t.co/gPHexmvb6r,0,0,0,1,0
Wed Feb 14 06:45:43 +0000 2018,963665538823131000,Twitter for iPhone,9.64E+17,9.64E+17,2581431247,2581431247,xsachibb,Smyrna,"Smyrna, GA",US,United States,FALSE,0,0,FALSE,FALSE,,en,TRUE,,2866465626,Bratï¿½,QueeenMinaaa,AtlantaSNE_COMMA GA,,ï¿½ï¿½,,,FALSE,1518,670,19,Mon Oct 20 05:55:39 +0000 2014,,,,TRUE,FALSE,50913,en,,http://pbs.twimg.com/profile_images/953165900139474944/K6UATyUf_normal.jpg,TRUE,,@xsachibb @xdavidlx Girl Her and her clan will not leave me alone idk why I bother them so much when I didnâ€™t even say nothing offensive in the first place,0,0,2,0,0
Wed Feb 14 06:47:51 +0000 2018,963666075547258000,Twitter for iPhone,9.64E+17,9.64E+17,26432422,26432422,pedestriandaily,Brisbane,"Brisbane, Queensland",AU,Australia,FALSE,0,0,FALSE,FALSE,,en,TRUE,,602773488,Adam FreeMan,Freemanski74,QueenslandSNE_COMMA Australia,,(Actor). Art enthusiast. Political enthusiast. pop culture... I opine even if no one's listening (like on Twitter unless your famous) Always learning.,https://Instagram.com/freemanski/,,FALSE,406,792,45,Fri Jun 08 11:48:00 +0000 2012,,,,TRUE,FALSE,4952,en,,http://pbs.twimg.com/profile_images/748473058516566016/HIKVZDtM_normal.jpg,FALSE,,@pedestriandaily Is that funny because Xena was female and the target is male? SNE_LFBut itâ€™s not sexistSNE_COMMA right? SNE_LFAnd the original sass-inducing tweet must be ridiculed because...it makes sense if you are not caring about Dems v GOP? SNE_LF,0,0,1,0,0
Wed Feb 14 06:49:05 +0000 2018,963666386185801000,Twitter for iPhone,,,,,,Los Angeles,"Los Angeles, CA",US,United States,TRUE,0,0,FALSE,FALSE,FALSE,en,TRUE,9.64E+17,94470362,Dennis Bernstein,DennisTFP,Los AngelesSNE_COMMA CA,,Sr Writer @TFP. @ThePHWA Los Angeles Chapter Chair. Host - Off the Rush @SiriusXMNHL Saturday 11a-1p E. @NHLNetwork LA correspondent. Friday segment on @TSN690,https://www.nhl.com/video/nhl-now-dennis-bernstein/t-277350912/c-49901503,,FALSE,20110,98,624,Fri Dec 04 02:31:22 +0000 2009,,-28800,Pacific Time (US & Canada),TRUE,FALSE,35562,en,,http://pbs.twimg.com/profile_images/913810936959352832/07VTe_hJ_normal.jpg,FALSE,,You're kidding. SNE_LFSNE_LF14 career goals in 3+ seasonsSNE_COMMA proved lacking in offensive instincts and faceoff win percentage has decreased every season. SNE_LFSNE_LFKings think Amadio/Mitchell/Thompson better rotation bottom 6 C. SNE_LFSNE_LFWhat exactly will LA miss? https://t.co/XyIi5Wp94S,0,1,0,0,0
Wed Feb 14 06:49:07 +0000 2018,963666397531398000,Twitter for iPhone,,,,,,Sydney,"Sydney, New South Wales",AU,Australia,FALSE,0,0,FALSE,FALSE,,en,FALSE,,158910863,Bede Kelleher,Bedeapk,Sydney,,Of counsel.History nut.Father of daughters.Believes in PresleySNE_COMMA CaveSNE_COMMA YoungSNE_COMMA BowieSNE_COMMA WellerSNE_COMMA Morrison (G.I.)SNE_COMMAClaptonSNE_COMMA MilliganSNE_COMMA CookSNE_COMMA MooreSNE_COMMA Orwell and MarxSNE_COMMAG.,,,FALSE,1132,2784,36,Thu Jun 24 00:10:45 +0000 2010,,39600,Sydney,TRUE,FALSE,44732,en,,http://pbs.twimg.com/profile_images/904120974546657281/1vIAxUkm_normal.jpg,FALSE,,In the cool of the evening SNE_LFWhen everything is getting groovy SNE_LFSNE_LFMy shuffle is now just trolling me,0,0,0,0,0
Wed Feb 14 06:53:22 +0000 2018,963667463677399000,Twitter for iPhone,,,,,,Galveston,"Galveston, TX",US,United States,TRUE,0,0,FALSE,FALSE,FALSE,en,FALSE,9.63E+17,71083444,Oenomaus Macello âœŠï¿½,shakkazulu,In Your Dreams ,,Half Hood Half Nerd! A Man Against Rape CultureSNE_COMMA Hetero For ï¿½ï¸â€ï¿½ Rights. Pro BlackâœŠï¿½ Anti Trump! I Oppose Misogyny&Patriarchy. #TheResistance,,,FALSE,774,531,16,Wed Sep 02 21:38:18 +0000 2009,,,,TRUE,FALSE,18815,en,,http://pbs.twimg.com/profile_images/909183848696762368/Dzvt9_Kj_normal.jpg,TRUE,,Joke of the yearï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½conservative Men are bunch of misogynistic bigots and racists https://t.co/Rg0YazZdZy,0,0,0,1,0
